,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
896,Gloves,Rare,Prime,STR,Flat,1.0,0,91,300,12
897,Gloves,Rare,Prime,DEX,Flat,1.0,0,0,20,2
898,Gloves,Rare,Prime,DEX,Flat,1.0,0,21,40,4
899,Gloves,Rare,Prime,DEX,Flat,1.0,0,41,50,6
900,Gloves,Rare,Prime,DEX,Flat,1.0,0,51,70,8
901,Gloves,Rare,Prime,DEX,Flat,1.0,0,71,90,10
902,Gloves,Rare,Prime,DEX,Flat,1.0,0,91,300,12
903,Gloves,Rare,Prime,INT,Flat,1.0,0,0,20,2
904,Gloves,Rare,Prime,INT,Flat,1.0,0,21,40,4
905,Gloves,Rare,Prime,INT,Flat,1.0,0,41,50,6
906,Gloves,Rare,Prime,INT,Flat,1.0,0,51,70,8
907,Gloves,Rare,Prime,INT,Flat,1.0,0,71,90,10
908,Gloves,Rare,Prime,INT,Flat,1.0,0,91,300,12
909,Gloves,Rare,Prime,LUK,Flat,1.0,0,0,20,2
910,Gloves,Rare,Prime,LUK,Flat,1.0,0,21,40,4
911,Gloves,Rare,Prime,LUK,Flat,1.0,0,41,50,6
912,Gloves,Rare,Prime,LUK,Flat,1.0,0,51,70,8
913,Gloves,Rare,Prime,LUK,Flat,1.0,0,71,90,10
914,Gloves,Rare,Prime,LUK,Flat,1.0,0,91,300,12
915,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,0,10,10
916,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,11,20,20
917,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,21,30,30
918,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,31,40,40
919,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,41,50,50
920,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,51,60,60
921,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,61,70,70
922,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,71,80,80
923,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,81,90,90
924,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,91,100,100
925,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,101,110,110
926,Gloves,Rare,Prime,MaxHP,Flat,1.0,0,111,300,120
927,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,0,10,10
928,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,11,20,20
929,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,21,30,30
930,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,31,40,40
931,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,41,50,50
932,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,51,60,60
933,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,61,70,70
934,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,71,80,80
935,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,81,90,90
936,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,91,100,100
937,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,101,110,110
938,Gloves,Rare,Prime,MaxMP,Flat,1.0,0,111,300,120
939,Gloves,Rare,Prime,DEF,Flat,1.0,0,0,10,10
940,Gloves,Rare,Prime,DEF,Flat,1.0,0,11,20,20
941,Gloves,Rare,Prime,DEF,Flat,1.0,0,21,30,30
942,Gloves,Rare,Prime,DEF,Flat,1.0,0,31,40,40
943,Gloves,Rare,Prime,DEF,Flat,1.0,0,41,50,50
944,Gloves,Rare,Prime,DEF,Flat,1.0,0,51,60,60
945,Gloves,Rare,Prime,DEF,Flat,1.0,0,61,70,70
946,Gloves,Rare,Prime,DEF,Flat,1.0,0,71,80,80
947,Gloves,Rare,Prime,DEF,Flat,1.0,0,81,90,90
948,Gloves,Rare,Prime,DEF,Flat,1.0,0,91,100,100
949,Gloves,Rare,Prime,DEF,Flat,1.0,0,101,110,110
950,Gloves,Rare,Prime,DEF,Flat,1.0,0,111,300,120
951,Gloves,Rare,Prime,STR%,Perc,1.0,0,0,30,1%
952,Gloves,Rare,Prime,STR%,Perc,1.0,0,31,70,2%
953,Gloves,Rare,Prime,STR%,Perc,1.0,0,71,300,3%
954,Gloves,Rare,Prime,DEX%,Perc,1.0,0,0,30,1%
955,Gloves,Rare,Prime,DEX%,Perc,1.0,0,31,70,2%
956,Gloves,Rare,Prime,DEX%,Perc,1.0,0,71,300,3%
957,Gloves,Rare,Prime,INT%,Perc,1.0,0,0,30,1%
958,Gloves,Rare,Prime,INT%,Perc,1.0,0,31,70,2%
959,Gloves,Rare,Prime,INT%,Perc,1.0,0,71,300,3%
960,Gloves,Rare,Prime,LUK%,Perc,1.0,0,0,30,1%
961,Gloves,Rare,Prime,LUK%,Perc,1.0,0,31,70,2%
962,Gloves,Rare,Prime,LUK%,Perc,1.0,0,71,300,3%
963,Gloves,Rare,Prime,MaxHP%,Perc,1.0,0,0,30,1%
964,Gloves,Rare,Prime,MaxHP%,Perc,1.0,0,31,70,2%
965,Gloves,Rare,Prime,MaxHP%,Perc,1.0,0,71,300,3%
966,Gloves,Rare,Prime,MaxMP%,Perc,1.0,0,0,30,1%
967,Gloves,Rare,Prime,MaxMP%,Perc,1.0,0,31,70,2%
968,Gloves,Rare,Prime,MaxMP%,Perc,1.0,0,71,300,3%
969,Gloves,Rare,Prime,DEF%,Perc,1.0,0,0,30,1%
970,Gloves,Rare,Prime,DEF%,Perc,1.0,0,31,70,2%
971,Gloves,Rare,Prime,DEF%,Perc,1.0,0,71,300,3%
972,Gloves,Rare,Prime,All Stats,Flat,1.0,0,0,20,1
973,Gloves,Rare,Prime,All Stats,Flat,1.0,0,21,40,2
974,Gloves,Rare,Prime,All Stats,Flat,1.0,0,41,60,3
975,Gloves,Rare,Prime,All Stats,Flat,1.0,0,61,80,4
976,Gloves,Rare,Prime,All Stats,Flat,1.0,0,81,300,5
977,Gloves,Epic,Prime,STR%,Perc,1.0,0,0,30,2%
978,Gloves,Epic,Prime,STR%,Perc,1.0,0,31,70,4%
979,Gloves,Epic,Prime,STR%,Perc,1.0,0,71,300,6%
980,Gloves,Epic,Prime,DEX%,Perc,1.0,0,0,30,2%
981,Gloves,Epic,Prime,DEX%,Perc,1.0,0,31,70,4%
982,Gloves,Epic,Prime,DEX%,Perc,1.0,0,71,300,6%
983,Gloves,Epic,Prime,INT%,Perc,1.0,0,0,30,2%
984,Gloves,Epic,Prime,INT%,Perc,1.0,0,31,70,4%
985,Gloves,Epic,Prime,INT%,Perc,1.0,0,71,300,6%
986,Gloves,Epic,Prime,LUK%,Perc,1.0,0,0,30,2%
987,Gloves,Epic,Prime,LUK%,Perc,1.0,0,31,70,4%
988,Gloves,Epic,Prime,LUK%,Perc,1.0,0,71,300,6%
989,Gloves,Epic,Prime,MaxHP%,Perc,1.0,0,0,30,2%
990,Gloves,Epic,Prime,MaxHP%,Perc,1.0,0,31,70,4%
991,Gloves,Epic,Prime,MaxHP%,Perc,1.0,0,71,300,6%
992,Gloves,Epic,Prime,MaxMP%,Perc,1.0,0,0,30,2%
993,Gloves,Epic,Prime,MaxMP%,Perc,1.0,0,31,70,4%
994,Gloves,Epic,Prime,MaxMP%,Perc,1.0,0,71,300,6%
995,Gloves,Epic,Prime,DEF%,Perc,1.0,0,0,30,2%
996,Gloves,Epic,Prime,DEF%,Perc,1.0,0,31,70,4%
997,Gloves,Epic,Prime,DEF%,Perc,1.0,0,71,300,6%
998,Gloves,Epic,Prime,All Stats%,Perc,1.0,0,0,30,1%
999,Gloves,Epic,Prime,All Stats%,Perc,1.0,0,31,70,2%
1000,Gloves,Epic,Prime,All Stats%,Perc,1.0,0,71,300,3%
1001,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,0,10,3
1002,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,11,20,5
1003,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,21,30,7
1004,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,31,40,9
1005,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,41,50,11
1006,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,51,60,13
1007,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,61,70,15
1008,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,71,80,17
1009,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,81,90,19
1010,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,91,100,21
1011,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,101,110,23
1012,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,111,300,25
1013,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,0,10,5
1014,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,11,20,8
1015,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,21,30,11
1016,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,31,40,14
1017,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,41,50,17
1018,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,51,60,20
1019,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,61,70,23
1020,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,71,80,26
1021,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,81,90,29
1022,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,91,100,32
1023,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,101,110,35
1024,Gloves,Epic,Prime,20% chance to ignore monster damage dealt,Perc,0.2,0,111,300,38
1025,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,0,10,7
1026,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,11,20,11
1027,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,21,30,15
1028,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,31,40,19
1029,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,41,50,23
1030,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,51,60,27
1031,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,61,70,31
1032,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,71,80,35
1033,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,81,90,39
1034,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,91,100,43
1035,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,101,110,47
1036,Gloves,Epic,Prime,30% chance to ignore monster damage dealt,Perc,0.3,0,111,300,51
1037,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,0,10,40
1038,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,11,20,45
1039,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,21,30,50
1040,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,31,40,55
1041,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,41,50,60
1042,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,51,60,65
1043,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,61,70,70
1044,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,71,80,75
1045,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,81,90,80
1046,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,91,100,85
1047,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,101,110,90
1048,Gloves,Epic,Prime,15% chance to recover HP when you killed a monster,Perc,0.15,0,111,300,95
1049,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,0,10,40
1050,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,11,20,45
1051,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,21,30,50
1052,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,31,40,55
1053,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,41,50,60
1054,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,51,60,65
1055,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,61,70,70
1056,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,71,80,75
1057,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,81,90,80
1058,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,91,100,85
1059,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,101,110,90
1060,Gloves,Epic,Prime,15% chance to recover MP when you killed a monster,Perc,0.15,0,111,300,95
1061,Gloves,Unique,Prime,STR%,Perc,0.15,0,0,30,3%
1062,Gloves,Unique,Prime,STR%,Perc,0.15,0,31,70,6%
1063,Gloves,Unique,Prime,STR%,Perc,0.15,0,71,300,9%
1064,Gloves,Unique,Prime,DEX%,Perc,0.15,0,0,30,3%
1065,Gloves,Unique,Prime,DEX%,Perc,0.15,0,31,70,6%
1066,Gloves,Unique,Prime,DEX%,Perc,0.15,0,71,300,9%
1067,Gloves,Unique,Prime,INT%,Perc,0.15,0,0,30,3%
1068,Gloves,Unique,Prime,INT%,Perc,0.15,0,31,70,6%
1069,Gloves,Unique,Prime,INT%,Perc,0.15,0,71,300,9%
1070,Gloves,Unique,Prime,LUK%,Perc,0.15,0,0,30,3%
1071,Gloves,Unique,Prime,LUK%,Perc,0.15,0,31,70,6%
1072,Gloves,Unique,Prime,LUK%,Perc,0.15,0,71,300,9%
1073,Gloves,Unique,Prime,MaxHP%,Perc,0.15,0,0,30,3%
1074,Gloves,Unique,Prime,MaxHP%,Perc,0.15,0,31,70,6%
1075,Gloves,Unique,Prime,MaxHP%,Perc,0.15,0,71,300,9%
1076,Gloves,Unique,Prime,MaxMP%,Perc,0.15,0,0,30,3%
1077,Gloves,Unique,Prime,MaxMP%,Perc,0.15,0,31,70,6%
1078,Gloves,Unique,Prime,MaxMP%,Perc,0.15,0,71,300,9%
1079,Gloves,Unique,Prime,DEF%,Perc,0.15,0,0,30,3%
1080,Gloves,Unique,Prime,DEF%,Perc,0.15,0,31,70,6%
1081,Gloves,Unique,Prime,DEF%,Perc,0.15,0,71,300,9%
1082,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,0,30,2%
1083,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,31,70,4%
1084,Gloves,Unique,Prime,All Stats%,Perc,1.0,0,71,300,6%
1085,Gloves,Unique,Prime,STR +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1086,Gloves,Unique,Prime,DEX +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1087,Gloves,Unique,Prime,INT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1088,Gloves,Unique,Prime,LUK +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
1089,Gloves,Unique,Prime,5% chance to ignore 20% of monster damage dealt,Perc,0.05,0, 20 ,300,20%
1090,Gloves,Unique,Prime,5% chance to ignore 40% of monster damage dealt,Perc,0.05,0, 40 ,300,40%
1091,Gloves,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,0,30,10%
1092,Gloves,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,31,70,20%
1093,Gloves,Unique,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,71,300,30%
1094,Gloves,Unique,Prime,1% Auto Steal Chance,Perc,0.01,0, 20 ,300,0
1095,Gloves,Unique,Prime,2% Auto Steal Chance,Perc,0.02,0, 40 ,300,0
1096,Gloves,Unique,Prime,Decent Sharp Eyes enabled,Flat,1.0,0, 120 ,300,0
1097,Gloves,Legendary,Prime,STR%,Perc,1.0,0,0,30,6%
1098,Gloves,Legendary,Prime,STR%,Perc,1.0,0,31,70,9%
1099,Gloves,Legendary,Prime,STR%,Perc,1.0,0,71,300,12%
1100,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,0,30,6%
1101,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,31,70,9%
1102,Gloves,Legendary,Prime,DEX%,Perc,1.0,0,71,300,12%
1103,Gloves,Legendary,Prime,INT%,Perc,1.0,0,0,30,6%
1104,Gloves,Legendary,Prime,INT%,Perc,1.0,0,31,70,9%
1105,Gloves,Legendary,Prime,INT%,Perc,1.0,0,71,300,12%
1106,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,0,30,6%
1107,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,31,70,9%
1108,Gloves,Legendary,Prime,LUK%,Perc,1.0,0,71,300,12%
1109,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,0,30,6%
1110,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,31,70,9%
1111,Gloves,Legendary,Prime,MaxHP%,Perc,1.0,0,71,300,12%
1112,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,0,30,6%
1113,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,31,70,9%
1114,Gloves,Legendary,Prime,MaxMP%,Perc,1.0,0,71,300,12%
1115,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,0,30,6%
1116,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,31,70,9%
1117,Gloves,Legendary,Prime,DEF%,Perc,1.0,0,71,300,12%
1118,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,50,60,5%
1119,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,61,80,6%
1120,Gloves,Legendary,Prime,Critical Damage%,Perc,1.0,0,81,300,8%
1121,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,0,30,3%
1122,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,31,70,6%
1123,Gloves,Legendary,Prime,All Stats%,Perc,1.0,0,71,300,9%
1124,Gloves,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,Perc,0.1,0, 20 ,300,20%
1125,Gloves,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,Perc,0.1,0, 40 ,300,40%
1126,Gloves,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,0,30,20%
1127,Gloves,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,31,70,30%
1128,Gloves,Legendary,Prime,Skills and Potion HP Recovery%,Perc,1.0,0,71,300,40%
1129,Gloves,Legendary,Prime,3% Auto Steal Chance,Perc,0.03,0, 20 ,300,0
1130,Gloves,Legendary,Prime,5% Auto Steal Chance,Perc,0.05,0, 40 ,300,0
1131,Gloves,Legendary,Prime,7% Auto Steal Chance,Perc,0.07,0, 60 ,300,0
1132,Gloves,Legendary,Prime,Decent Speed Infusion enabled,Flat,1.0,0, 120 ,300,0
1133,Shoes,Rare,Non prime,STR,Flat,1.0,0,0,20,1
1134,Shoes,Rare,Non prime,STR,Flat,1.0,0,21,40,2
1135,Shoes,Rare,Non prime,STR,Flat,1.0,0,41,50,3
1136,Shoes,Rare,Non prime,STR,Flat,1.0,0,51,70,4
1137,Shoes,Rare,Non prime,STR,Flat,1.0,0,71,90,5
1138,Shoes,Rare,Non prime,STR,Flat,1.0,0,91,300,6
1139,Shoes,Rare,Non prime,DEX,Flat,1.0,0,0,20,1
1140,Shoes,Rare,Non prime,DEX,Flat,1.0,0,21,40,2
1141,Shoes,Rare,Non prime,DEX,Flat,1.0,0,41,50,3
1142,Shoes,Rare,Non prime,DEX,Flat,1.0,0,51,70,4
1143,Shoes,Rare,Non prime,DEX,Flat,1.0,0,71,90,5
1144,Shoes,Rare,Non prime,DEX,Flat,1.0,0,91,300,6
1145,Shoes,Rare,Non prime,INT,Flat,1.0,0,0,20,1
1146,Shoes,Rare,Non prime,INT,Flat,1.0,0,21,40,2
1147,Shoes,Rare,Non prime,INT,Flat,1.0,0,41,50,3
1148,Shoes,Rare,Non prime,INT,Flat,1.0,0,51,70,4
1149,Shoes,Rare,Non prime,INT,Flat,1.0,0,71,90,5
1150,Shoes,Rare,Non prime,INT,Flat,1.0,0,91,300,6
1151,Shoes,Rare,Non prime,LUK,Flat,1.0,0,0,20,1
1152,Shoes,Rare,Non prime,LUK,Flat,1.0,0,21,40,2
1153,Shoes,Rare,Non prime,LUK,Flat,1.0,0,41,50,3
1154,Shoes,Rare,Non prime,LUK,Flat,1.0,0,51,70,4
1155,Shoes,Rare,Non prime,LUK,Flat,1.0,0,71,90,5
1156,Shoes,Rare,Non prime,LUK,Flat,1.0,0,91,300,6
1157,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,0,10,5
1158,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,11,20,10
1159,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,21,30,15
1160,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,31,40,20
1161,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,41,50,25
1162,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,51,60,30
1163,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,61,70,35
1164,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,71,80,40
1165,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,81,90,45
1166,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,91,100,50
1167,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,101,110,55
1168,Shoes,Rare,Non prime,MaxHP,Flat,1.0,0,111,300,60
1169,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,0,10,5
1170,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,11,20,10
1171,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,21,30,15
1172,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,31,40,20
1173,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,41,50,25
1174,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,51,60,30
1175,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,61,70,35
1176,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,71,80,40
1177,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,81,90,45
1178,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,91,100,50
1179,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,101,110,55
1180,Shoes,Rare,Non prime,MaxMP,Flat,1.0,0,111,300,60
1181,Shoes,Rare,Non prime,Speed,Flat,1.0,0,0,30,1
1182,Shoes,Rare,Non prime,Speed,Flat,1.0,0,31,70,2
1183,Shoes,Rare,Non prime,Speed,Flat,1.0,0,71,110,3
1184,Shoes,Rare,Non prime,Speed,Flat,1.0,0,111,300,4
1185,Shoes,Rare,Non prime,Jump,Flat,1.0,0,0,30,1
1186,Shoes,Rare,Non prime,Jump,Flat,1.0,0,31,70,2
1187,Shoes,Rare,Non prime,Jump,Flat,1.0,0,71,110,3
1188,Shoes,Rare,Non prime,Jump,Flat,1.0,0,111,300,4
1189,Shoes,Rare,Non prime,DEF,Flat,1.0,0,0,10,5
1190,Shoes,Rare,Non prime,DEF,Flat,1.0,0,11,20,10
1191,Shoes,Rare,Non prime,DEF,Flat,1.0,0,21,30,15
1192,Shoes,Rare,Non prime,DEF,Flat,1.0,0,31,40,20
1193,Shoes,Rare,Non prime,DEF,Flat,1.0,0,41,50,25
1194,Shoes,Rare,Non prime,DEF,Flat,1.0,0,51,60,30
1195,Shoes,Rare,Non prime,DEF,Flat,1.0,0,61,70,35
1196,Shoes,Rare,Non prime,DEF,Flat,1.0,0,71,80,40
1197,Shoes,Rare,Non prime,DEF,Flat,1.0,0,81,90,45
1198,Shoes,Rare,Non prime,DEF,Flat,1.0,0,91,100,50
1199,Shoes,Rare,Non prime,DEF,Flat,1.0,0,101,110,55
1200,Shoes,Rare,Non prime,DEF,Flat,1.0,0,111,300,60
1201,Shoes,Rare,Prime,STR,Flat,1.0,0,0,20,2
1202,Shoes,Rare,Prime,STR,Flat,1.0,0,21,40,4
1203,Shoes,Rare,Prime,STR,Flat,1.0,0,41,50,6
1204,Shoes,Rare,Prime,STR,Flat,1.0,0,51,70,8
1205,Shoes,Rare,Prime,STR,Flat,1.0,0,71,90,10
1206,Shoes,Rare,Prime,STR,Flat,1.0,0,91,300,12
1207,Shoes,Rare,Prime,DEX,Flat,1.0,0,0,20,2
1208,Shoes,Rare,Prime,DEX,Flat,1.0,0,21,40,4
1209,Shoes,Rare,Prime,DEX,Flat,1.0,0,41,50,6
1210,Shoes,Rare,Prime,DEX,Flat,1.0,0,51,70,8
1211,Shoes,Rare,Prime,DEX,Flat,1.0,0,71,90,10
1212,Shoes,Rare,Prime,DEX,Flat,1.0,0,91,300,12
1213,Shoes,Rare,Prime,INT,Flat,1.0,0,0,20,2
1214,Shoes,Rare,Prime,INT,Flat,1.0,0,21,40,4
1215,Shoes,Rare,Prime,INT,Flat,1.0,0,41,50,6
1216,Shoes,Rare,Prime,INT,Flat,1.0,0,51,70,8
1217,Shoes,Rare,Prime,INT,Flat,1.0,0,71,90,10
1218,Shoes,Rare,Prime,INT,Flat,1.0,0,91,300,12
1219,Shoes,Rare,Prime,LUK,Flat,1.0,0,0,20,2
1220,Shoes,Rare,Prime,LUK,Flat,1.0,0,21,40,4
1221,Shoes,Rare,Prime,LUK,Flat,1.0,0,41,50,6
1222,Shoes,Rare,Prime,LUK,Flat,1.0,0,51,70,8
1223,Shoes,Rare,Prime,LUK,Flat,1.0,0,71,90,10
1224,Shoes,Rare,Prime,LUK,Flat,1.0,0,91,300,12
1225,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,0,10,10
1226,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,11,20,20
1227,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,21,30,30
1228,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,31,40,40
1229,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,41,50,50
1230,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,51,60,60
1231,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,61,70,70
1232,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,71,80,80
1233,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,81,90,90
1234,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,91,100,100
1235,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,101,110,110
1236,Shoes,Rare,Prime,MaxHP,Flat,1.0,0,111,300,120
1237,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,0,10,10
1238,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,11,20,20
1239,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,21,30,30
1240,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,31,40,40
1241,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,41,50,50
1242,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,51,60,60
1243,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,61,70,70
1244,Shoes,Rare,Prime,MaxMP,Flat,1.0,0,71,80,80
